address,file_offset,name,body_bytes,instructions,decompiled,warnings,status,source,native_symbol,name_confidence,name_evidence
0d30f2,0530f2,egs52_lerp_signed_registers,50,22,true,1,verified_native,egs52_reconstructed_clean.c,egs52_lerp_signed_registers,verified,Original-instruction comparison of signed interpolation; fifth operand at entry R0
0d3124,053124,egs52_update_near_d4f6_0d3124,712,236,true,86,decompiled_unverified,functions/0d3124_egs52_update_near_d4f6_0d3124.c,,structural,Instruction destination near addresses d4f6;d47c
0d33ec,0533ec,egs52_update_near_d5f6_0d33ec,58,16,true,11,decompiled_unverified,functions/0d33ec_egs52_update_near_d5f6_0d33ec.c,,structural,Instruction destination near addresses d5f6;d5f8;d5fa;d5fc;d5fe
0d3426,053426,egs52_compute_from_near_d4e1_0d3426,62,20,true,6,decompiled_unverified,functions/0d3426_egs52_compute_from_near_d4e1_0d3426.c,,structural,Instruction source near addresses d4e1;d46e;d43c;d54a;d552
0d3464,053464,egs52_update_near_d422_0d3464,126,43,true,16,decompiled_unverified,functions/0d3464_egs52_update_near_d422_0d3464.c,,structural,Instruction destination near addresses d422;d4d8
0d34e2,0534e2,egs52_update_near_d556_0d34e2,342,115,true,41,decompiled_unverified,functions/0d34e2_egs52_update_near_d556_0d34e2.c,,structural,Instruction destination near addresses fd3a;fd3c;fd4e;fd48;d556;d56c;d56a;d5b0;d5b1;d618
0d3638,053638,egs52_update_near_d566_0d3638,214,73,true,30,decompiled_unverified,functions/0d3638_egs52_update_near_d566_0d3638.c,,structural,Instruction destination near addresses fd3a;fd3c;fd4e;d566;d567;d437;fd48;d5b0
0d370e,05370e,egs52_update_near_d566_0d370e,336,107,true,51,decompiled_unverified,functions/0d370e_egs52_update_near_d566_0d370e.c,,structural,Instruction destination near addresses fd3c;fd3a;d566;d567;d5b0;d5b1;d5b2;d618;d56a;d556;d56c;fd48;d477;d43c;d46e;d54a;d536;d579;d437
0d385e,05385e,egs52_update_near_d4d8_0d385e,2044,617,true,296,decompiled_unverified,functions/0d385e_egs52_update_near_d4d8_0d385e.c,,structural,Instruction destination near addresses fd3c;d4d8;d422;fd48;d5a6;d5f6;d5f8;d5fa;d5fc;d5fe;d5b0;d56a;d556;d56c;fd3a;d5b1;d5b2;d566;d550;d522;d498;d49a;d567
0d405a,05405a,egs52_update_near_d56a_0d405a,92,29,true,11,decompiled_unverified,functions/0d405a_egs52_update_near_d56a_0d405a.c,,structural,Instruction destination near addresses fd48;d56a;d556;d56c;fd3a;fd5a;d577;d5b0;fd3c
0d40b6,0540b6,egs52_update_near_d5b0_0d40b6,72,25,true,10,decompiled_unverified,functions/0d40b6_egs52_update_near_d5b0_0d40b6.c,,structural,Instruction destination near addresses fd48;d5b0;d556;d56c;d56a;fd3a;d566;d567;d437
0d40fe,0540fe,egs52_update_near_d5b0_0d40fe,234,76,true,33,decompiled_unverified,functions/0d40fe_egs52_update_near_d5b0_0d40fe.c,,structural,Instruction destination near addresses d5b0;d566;d437;d44a;d454;d453
0d41e8,0541e8,egs52_compute_from_near_f624_0d41e8,190,67,true,13,decompiled_unverified,functions/0d41e8_egs52_compute_from_near_f624_0d41e8.c,,structural,Instruction source near addresses f624;d5cc;d524;d4e4
0d42a6,0542a6,egs52_compute_from_near_d579_0d42a6,146,55,true,17,decompiled_unverified,functions/0d42a6_egs52_compute_from_near_d579_0d42a6.c,,structural,Instruction source near addresses d579;f636;d5cc;d477;d54c;fd4a;d454
0d4338,054338,egs52_update_near_d426_0d4338,406,153,true,42,decompiled_unverified,functions/0d4338_egs52_update_near_d426_0d4338.c,,structural,Instruction destination near addresses d426
0d44ce,0544ce,egs52_update_near_d5b0_0d44ce,1116,344,true,147,decompiled_unverified,functions/0d44ce_egs52_update_near_d5b0_0d44ce.c,,structural,Instruction destination near addresses d5b0;fd4a;fd4c;d556;d566;d56a;d56c;d567
0d492a,05492a,egs52_update_near_d5b0_0d492a,564,169,true,87,decompiled_unverified,functions/0d492a_egs52_update_near_d5b0_0d492a.c,,structural,Instruction destination near addresses d5b0;d590;d542;d4ae;d556;d53c;d56c
0d4b5e,054b5e,egs52_compute_from_near_d4e1_0d4b5e,154,50,true,16,decompiled_unverified,functions/0d4b5e_egs52_compute_from_near_d4e1_0d4b5e.c,,structural,Instruction source near addresses d4e1;f63a;d4ae;d4df;d492;d490;f634;d579;d4bc
0d4bf8,054bf8,egs52_update_near_d5b1_0d4bf8,852,254,true,123,decompiled_unverified,functions/0d4bf8_egs52_update_near_d5b1_0d4bf8.c,,structural,Instruction destination near addresses d5b1;d498;d49a;d580;d57e;d49c;d56a;d4b2;d4b0;d4f2;d4c0;d522;fd4c;fd48;d567;d566
0d4f4c,054f4c,egs52_update_near_d5b8_0d4f4c,328,117,true,38,decompiled_unverified,functions/0d4f4c_egs52_update_near_d5b8_0d4f4c.c,,structural,Instruction destination near addresses d5b8;fd4c
0d5094,055094,egs52_update_near_d5f6_0d5094,62,18,true,11,decompiled_unverified,functions/0d5094_egs52_update_near_d5f6_0d5094.c,,structural,Instruction destination near addresses d5f6;d5f8;d5fa;d5fc;d5fe
0d50d2,0550d2,egs52_update_near_d5f6_0d50d2,108,33,true,18,decompiled_unverified,functions/0d50d2_egs52_update_near_d5f6_0d50d2.c,,structural,Instruction destination near addresses d5f6;d5f8;d5fa;d5fc;d5fe
0d513e,05513e,egs52_update_near_d566_0d513e,18,7,true,2,decompiled_unverified,functions/0d513e_egs52_update_near_d566_0d513e.c,,structural,Instruction destination near addresses fd3a;fd48;d566;d437
0d5150,055150,egs52_update_near_d566_0d5150,368,123,true,41,decompiled_unverified,functions/0d5150_egs52_update_near_d566_0d5150.c,,structural,Instruction destination near addresses d566;d567;fd3a;fd4e;fd48;fd4a;fd3c;d437
0d52c0,0552c0,egs52_update_near_d5b0_0d52c0,194,60,true,26,decompiled_unverified,functions/0d52c0_egs52_update_near_d5b0_0d52c0.c,,structural,Instruction destination near addresses d5b0;d5a6;d56a;d556;d56c;fd48;fd3a
0d5382,055382,egs52_update_near_d477_0d5382,360,113,true,50,decompiled_unverified,functions/0d5382_egs52_update_near_d477_0d5382.c,,structural,Instruction destination near addresses d477;d46e;d54a;d536;d56a;fd48;d5b0;d5b2;d556;d56c;d566;d437;d5b1
0d54ea,0554ea,egs52_update_near_d556_0d54ea,18,5,true,3,decompiled_unverified,functions/0d54ea_egs52_update_near_d556_0d54ea.c,,structural,Instruction destination near addresses d556;d56c;d437
0d54fc,0554fc,egs52_update_near_d5b0_0d54fc,1642,497,true,211,decompiled_unverified,functions/0d54fc_egs52_update_near_d5b0_0d54fc.c,,structural,Instruction destination near addresses fd3a;fd4a;fd3c;d5b0;d566;d56a;d556;d56c;fd48;d5b1;d579;d437;d5b2
0d5b66,055b66,egs52_update_near_d408_0d5b66,2122,691,true,315,decompiled_unverified,functions/0d5b66_egs52_update_near_d408_0d5b66.c,,structural,Instruction destination near addresses d408;d440;d41e;fd48;fd44;d566;d594;d428;d556;d56a;d544;d40a;d40c;d5b4;d424;d617;d554;d528;d56c
0d63b0,0563b0,egs52_update_near_d4b2_0d63b0,830,250,true,125,decompiled_unverified,functions/0d63b0_egs52_update_near_d4b2_0d63b0.c,,structural,Instruction destination near addresses fd48;d4b2;d5b1;d5a6;d49a;d498;d556;d56c;d56a;d522;fd4c;d566;d567;d437
0d66ee,0566ee,egs52_update_near_d550_0d66ee,376,117,true,55,decompiled_unverified,functions/0d66ee_egs52_update_near_d550_0d66ee.c,,structural,Instruction destination near addresses fd48;d550;d5b1;d5b0;d402;d556;d56c;d56a;d566;d567;d437
0d6866,056866,egs52_update_near_d5b0_0d6866,604,178,true,94,decompiled_unverified,functions/0d6866_egs52_update_near_d5b0_0d6866.c,,structural,Instruction destination near addresses d5b0;d432;d5a6;fd48;d556;d56c;d56a;d498;d49a;d566;d522;fd4c;d5b1;d567;d437
0d6ac2,056ac2,egs52_update_near_d5b0_0d6ac2,202,63,true,26,decompiled_unverified,functions/0d6ac2_egs52_update_near_d5b0_0d6ac2.c,,structural,Instruction destination near addresses fd48;d5b0;d5b1;d556;d56c;d56a;d566
0d6b8c,056b8c,egs52_update_near_d5b0_0d6b8c,98,30,true,14,decompiled_unverified,functions/0d6b8c_egs52_update_near_d5b0_0d6b8c.c,,structural,Instruction destination near addresses fd48;d5b0;d556;d56c;d56a;fd4a;fd4e;d590;d577;d442
0d6bee,056bee,egs52_update_near_d3e0_0d6bee,68,23,true,8,decompiled_unverified,functions/0d6bee_egs52_update_near_d3e0_0d6bee.c,,structural,Instruction destination near addresses d3e0
0d6c32,056c32,egs52_update_near_fd48_0d6c32,32,16,true,0,decompiled_unverified,functions/0d6c32_egs52_update_near_fd48_0d6c32.c,,structural,Instruction destination near addresses fd48;fd4a;fd4c;fd3a;fd3c
0d6c52,056c52,egs52_reset_state_d5b0,18,5,true,4,decompiled_unverified,functions/0d6c52_egs52_reset_state_d5b0.c,,observed,Clear three bytes D5B0..D5B2 and word D5A6
0d6c64,056c64,egs52_reset_state_d437,14,4,true,3,decompiled_unverified,functions/0d6c64_egs52_reset_state_d437.c,,observed,Clear D437/D566/D567
0d6c72,056c72,egs52_update_near_d490_0d6c72,36,11,true,7,decompiled_unverified,functions/0d6c72_egs52_update_near_d490_0d6c72.c,,structural,Instruction destination near addresses d490;d4ae;d4ac;d4aa;d59b;fd4c;fd34;d4ca
0d6c96,056c96,egs52_update_near_d579_0d6c96,388,131,true,51,decompiled_unverified,functions/0d6c96_egs52_update_near_d579_0d6c96.c,,structural,Instruction destination near addresses d579;d477;d46e;d54a;d536;d475;d546;d532;d47e;d46a;d476;d46c;d548;d534
0d6e1a,056e1a,egs52_update_near_d477_0d6e1a,122,37,true,20,decompiled_unverified,functions/0d6e1a_egs52_update_near_d477_0d6e1a.c,,structural,Instruction destination near addresses d477;d46e;d54a;d536;d475;d46a;d546;d532;d476;d46c;d548;d534
0d6e94,056e94,egs52_lookup_and_offset_d467,28,9,true,5,decompiled_unverified,functions/0d6e94_egs52_lookup_and_offset_d467.c,,observed,Read byte at F624 pointer plus A1 plus D579; add D468 and store D467
0d6eb0,056eb0,egs52_update_near_d41a_0d6eb0,158,59,true,13,decompiled_unverified,functions/0d6eb0_egs52_update_near_d41a_0d6eb0.c,,structural,Instruction destination near addresses d41a
0d6f4e,056f4e,egs52_update_near_d418_0d6f4e,194,70,true,18,decompiled_unverified,functions/0d6f4e_egs52_update_near_d418_0d6f4e.c,,structural,Instruction destination near addresses d418
0d7010,057010,egs52_update_near_d5f6_0d7010,256,80,true,37,decompiled_unverified,functions/0d7010_egs52_update_near_d5f6_0d7010.c,,structural,Instruction destination near addresses d5f6;d5f8;d5fa;d5fc;d5fe
0d7110,057110,egs52_update_near_d5f6_0d7110,62,18,true,11,decompiled_unverified,functions/0d7110_egs52_update_near_d5f6_0d7110.c,,structural,Instruction destination near addresses d5f6;d5f8;d5fa;d5fc;d5fe
0d714e,05714e,egs52_update_near_d5f6_0d714e,62,18,true,11,decompiled_unverified,functions/0d714e_egs52_update_near_d5f6_0d714e.c,,structural,Instruction destination near addresses d5f6;d5f8;d5fa;d5fc;d5fe
0d718c,05718c,egs52_update_near_d430_0d718c,258,87,true,34,decompiled_unverified,functions/0d718c_egs52_update_near_d430_0d718c.c,,structural,Instruction destination near addresses d430;d600;d602;d604;d606;d608
0d728e,05728e,egs52_compute_d42e_byte,344,123,true,32,decompiled_unverified,functions/0d728e_egs52_compute_d42e_byte.c,,observed,Common exit writes RL4 at 0d73dc; sole caller 0d4c1c stores RL4 to D5B1; byte mode copied from RL6
0d73e6,0573e6,egs52_compute_from_near_f634_0d73e6,192,69,true,21,decompiled_unverified,functions/0d73e6_egs52_compute_from_near_f634_0d73e6.c,,structural,Instruction source near addresses f634;d60e;f61e;d7aa;d577;f63e;d524;f636;d430;d42e
0d74a6,0574a6,egs52_update_near_d5f6_0d74a6,94,28,true,17,decompiled_unverified,functions/0d74a6_egs52_update_near_d5f6_0d74a6.c,,structural,Instruction destination near addresses d5f6;d5f8;d5fa;d5fc;d5fe;d4e1
0d7504,057504,egs52_update_near_d5f6_0d7504,354,118,true,49,decompiled_unverified,functions/0d7504_egs52_update_near_d5f6_0d7504.c,,structural,Instruction destination near addresses d5f6;d5f8;d5fa;d5fc;d5fe;d442
0d7666,057666,egs52_update_near_d490_0d7666,354,127,true,31,decompiled_unverified,functions/0d7666_egs52_update_near_d490_0d7666.c,,structural,Instruction destination near addresses d490;fd4c
0d77c8,0577c8,egs52_update_near_d4dc_0d77c8,644,224,true,63,decompiled_unverified,functions/0d77c8_egs52_update_near_d4dc_0d77c8.c,,structural,Instruction destination near addresses d4dc
0d7a4c,057a4c,egs52_update_near_d47e_0d7a4c,138,45,true,16,decompiled_unverified,functions/0d7a4c_egs52_update_near_d47e_0d7a4c.c,,structural,Instruction destination near addresses d47e
0d7ad6,057ad6,egs52_update_near_d4da_0d7ad6,104,34,true,16,decompiled_unverified,functions/0d7ad6_egs52_update_near_d4da_0d7ad6.c,,structural,Instruction destination near addresses d4da
0d7b3e,057b3e,egs52_update_near_d4ae_0d7b3e,50,17,true,6,decompiled_unverified,functions/0d7b3e_egs52_update_near_d4ae_0d7b3e.c,,structural,Instruction destination near addresses d4ae
0d7b70,057b70,egs52_scale_and_store_d4ae,26,9,true,3,verified_native,egs52_reconstructed_clean.c,egs52_scale_and_store_d4ae,verified,Unsigned word times byte weight divided by D46E; store quotient D4AE
0d7b8a,057b8a,egs52_update_near_d402_0d7b8a,54,17,true,6,decompiled_unverified,functions/0d7b8a_egs52_update_near_d402_0d7b8a.c,,structural,Instruction destination near addresses d402
0d7bc0,057bc0,egs52_combine_percent_term_d402,34,10,true,5,verified_native,egs52_reconstructed_clean.c,egs52_combine_percent_term_d402,verified,D402 becomes D4AE plus unsigned D492 times byte D4DF divided by 100
0d7be2,057be2,egs52_update_near_d3fc_0d7be2,108,32,true,16,decompiled_unverified,functions/0d7be2_egs52_update_near_d3fc_0d7be2.c,,structural,Instruction destination near addresses d3fc;d400
0d7c4e,057c4e,egs52_compute_from_near_f626_0d7c4e,106,42,true,8,decompiled_unverified,functions/0d7c4e_egs52_compute_from_near_f626_0d7c4e.c,,structural,Instruction source near addresses f626;d54c
0d7cb8,057cb8,egs52_update_near_d600_0d7cb8,376,144,true,35,decompiled_unverified,functions/0d7cb8_egs52_update_near_d600_0d7cb8.c,,structural,Instruction destination near addresses d600;d602;d604;d606;d608
0d7e30,057e30,egs52_compute_from_near_d54a_0d7e30,52,19,true,7,decompiled_unverified,functions/0d7e30_egs52_compute_from_near_d54a_0d7e30.c,,structural,Instruction source near addresses d54a;d536;d42a;d552
0d7e64,057e64,egs52_offset_and_clamp_u16,36,13,true,6,verified_native,egs52_reconstructed_clean.c,egs52_offset_and_clamp_u16,verified,Wrap input plus D54A; subtract D536 with zero floor; clamp to D552
0d7e88,057e88,egs52_compute_from_near_f63a_0d7e88,116,43,true,8,decompiled_unverified,functions/0d7e88_egs52_compute_from_near_f63a_0d7e88.c,,structural,Instruction source near addresses f63a;d49c;d46a;d546;d532
0d7efc,057efc,egs52_compute_from_near_f63a_0d7efc,84,31,true,7,decompiled_unverified,functions/0d7efc_egs52_compute_from_near_f63a_0d7efc.c,,structural,Instruction source near addresses f63a;d49c;d46a;d546;d532
0d7f50,057f50,egs52_compute_from_near_d4e1_0d7f50,170,62,true,16,decompiled_unverified,functions/0d7f50_egs52_compute_from_near_d4e1_0d7f50.c,,structural,Instruction source near addresses d4e1;d46e;d4d2;d54a;d536;d552;d546;d532;f63a
0d7ffa,057ffa,egs52_compute_from_near_d54a_0d7ffa,152,52,true,14,decompiled_unverified,functions/0d7ffa_egs52_compute_from_near_d54a_0d7ffa.c,,structural,Instruction source near addresses d54a;d536;f634;d556;f63a;d49c;d46a;d546;d532
0d8092,058092,egs52_compute_from_near_d4d2_0d8092,114,43,true,10,decompiled_unverified,functions/0d8092_egs52_compute_from_near_d4d2_0d8092.c,,structural,Instruction source near addresses d4d2;d47c;d490;d4e1;d46a;d546;d532;d556
0d8104,058104,egs52_compute_from_near_d4d2_0d8104,98,36,true,10,decompiled_unverified,functions/0d8104_egs52_compute_from_near_d4d2_0d8104.c,,structural,Instruction source near addresses d4d2;d47c;d490;d4b2;d4e1;d46a;d546;d532;d556
0d8166,058166,egs52_sum_pressure_terms,20,6,true,4,decompiled_unverified,functions/0d8166_egs52_sum_pressure_terms.c,,inferred,Return D4D2 plus D47C minus D490 minus D4B2; role provisional
0d817a,05817a,egs52_compute_from_near_d4d2_0d817a,132,49,true,13,decompiled_unverified,functions/0d817a_egs52_compute_from_near_d4d2_0d817a.c,,structural,Instruction source near addresses d4d2;d47c;d490;d4ac;d4b2;f636;d4e1;d46a;d546;d532;d556
0d81fe,0581fe,egs52_compute_from_near_d4d2_0d81fe,220,78,true,21,decompiled_unverified,functions/0d81fe_egs52_compute_from_near_d4d2_0d81fe.c,,structural,Instruction source near addresses d4d2;d4ac;d47c;d4e1;f63a;d4ae;d4df;d492;d490;f634;d46a;d546;d532;d556
0d82da,0582da,egs52_compute_from_near_d4d2_0d82da,134,48,true,12,decompiled_unverified,functions/0d82da_egs52_compute_from_near_d4d2_0d82da.c,,structural,Instruction source near addresses d4d2;d4ae;f63a;d46a;d546;d532;d556
0d8360,058360,egs52_compute_from_near_d4d2_0d8360,136,51,true,13,decompiled_unverified,functions/0d8360_egs52_compute_from_near_d4d2_0d8360.c,,structural,Instruction source near addresses d4d2;d47c;d4aa;d4e1;d46e;d54a;d536;d550;d552
0d83e8,0583e8,egs52_compute_from_near_f634_0d83e8,498,178,true,46,decompiled_unverified,functions/0d83e8_egs52_compute_from_near_f634_0d83e8.c,,structural,Instruction source near addresses f634;d570;fd4a;d47c;d4ac;d4b2;d4df;d492;f636;d4e1;d46a;d546;d532;d550;d536;d4d2;d402;d556
0d85da,0585da,egs52_compute_from_near_f63a_0d85da,92,31,true,12,decompiled_unverified,functions/0d85da_egs52_compute_from_near_f63a_0d85da.c,,structural,Instruction source near addresses f63a;d46e;d4d2;d54a;d536;d550;d552
0d8636,058636,egs52_compute_from_near_d546_0d8636,86,34,true,5,decompiled_unverified,functions/0d8636_egs52_compute_from_near_d546_0d8636.c,,structural,Instruction source near addresses d546;d532;f63a
0d868c,05868c,egs52_compute_from_near_d556_0d868c,194,73,true,16,decompiled_unverified,functions/0d868c_egs52_compute_from_near_d556_0d868c.c,,structural,Instruction source near addresses d556;f626;d532;f63a;d54c
0d874e,05874e,egs52_compute_from_near_d4d2_0d874e,126,45,true,16,decompiled_unverified,functions/0d874e_egs52_compute_from_near_d4d2_0d874e.c,,structural,Instruction source near addresses d4d2;d4dc;d47c;d4ac;d492;d4aa;d4e1;d46e;d54a;d536;d550;d552
0d87cc,0587cc,egs52_compute_from_near_d4d2_0d87cc,122,44,true,15,decompiled_unverified,functions/0d87cc_egs52_compute_from_near_d4d2_0d87cc.c,,structural,Instruction source near addresses d4d2;d4da;d4ac;d47c;d4aa;d4e1;d46e;d54a;d536;d550;d552
0d8846,058846,egs52_compute_from_near_f63a_0d8846,228,84,true,20,decompiled_unverified,functions/0d8846_egs52_compute_from_near_f63a_0d8846.c,,structural,Instruction source near addresses f63a;d4d2;d46e;d54a;d536;d552;f626;d532;d54c
0d892a,05892a,egs52_compute_from_near_f636_0d892a,414,148,true,38,decompiled_unverified,functions/0d892a_egs52_compute_from_near_f636_0d892a.c,,structural,Instruction source near addresses f636;d4d2;d47c;d4ac;d4b2;d4df;d4bc;d4e1;d46a;d546;d532;d54a;d536;f634;f63a;d46e;d552;f626;d54c
0d8ac8,058ac8,egs52_compute_from_near_d4d2_0d8ac8,130,46,true,16,decompiled_unverified,functions/0d8ac8_egs52_compute_from_near_d4d2_0d8ac8.c,,structural,Instruction source near addresses d4d2;d4da;d4ac;d47c;d4aa;f63a;d46e;d54a;d536;d550;d552
0d8b4a,058b4a,egs52_update_near_d47e_0d8b4a,430,146,true,60,decompiled_unverified,functions/0d8b4a_egs52_update_near_d47e_0d8b4a.c,,structural,Instruction destination near addresses d47e;d579;d477;d46e;d54a;d536;d475;d546;d532;d46a;d476;d46c;d548;d534;d552
0d8cf8,058cf8,egs52_update_near_d4ae_0d8cf8,46,16,true,3,decompiled_unverified,functions/0d8cf8_egs52_update_near_d4ae_0d8cf8.c,,structural,Instruction destination near addresses d4ae
0d8d26,058d26,egs52_compute_from_near_d4d2_0d8d26,110,42,true,11,decompiled_unverified,functions/0d8d26_egs52_compute_from_near_d4d2_0d8d26.c,,structural,Instruction source near addresses d4d2;d4ac;d490;d4b2;d4e1;d46a;d546;d532;d552
0d8d94,058d94,egs52_compute_from_near_d4d2_0d8d94,270,103,true,22,decompiled_unverified,functions/0d8d94_egs52_compute_from_near_d4d2_0d8d94.c,,structural,Instruction source near addresses d4d2;d4ac;d490;f63a;d46c;d548;d534;f626;d577;d54a;d536;d54c
0d8ea2,058ea2,egs52_compute_from_near_d4d2_0d8ea2,182,68,true,13,decompiled_unverified,functions/0d8ea2_egs52_compute_from_near_d4d2_0d8ea2.c,,structural,Instruction source near addresses d4d2;d4ae;d4df;d4bc;d4e1;d46a;d546;d532;f634;d552
0d8f58,058f58,egs52_compute_from_near_f63a_0d8f58,112,43,true,9,decompiled_unverified,functions/0d8f58_egs52_compute_from_near_f63a_0d8f58.c,,structural,Instruction source near addresses f63a;d4d2;d46e;d54a;d536;d546;d556
0d8fc8,058fc8,egs52_compute_from_near_d579_0d8fc8,430,148,true,42,decompiled_unverified,functions/0d8fc8_egs52_compute_from_near_d579_0d8fc8.c,,structural,Instruction source near addresses d579;f634;d570;fd4a;d47c;d4ac;d4b2;d4df;d492;f636;d4e1;d46a;d546;d532;d4d2;d402;d552
0d9176,059176,egs52_compute_from_near_d4dc_0d9176,130,49,true,12,decompiled_unverified,functions/0d9176_egs52_compute_from_near_d4dc_0d9176.c,,structural,Instruction source near addresses d4dc;d4da;d4d2;d492;d4ac;d4e1;d46e;d54a;d536
0d91f8,0591f8,egs52_compute_from_near_d4d2_0d91f8,108,41,true,9,decompiled_unverified,functions/0d91f8_egs52_compute_from_near_d4d2_0d91f8.c,,structural,Instruction source near addresses d4d2;d4da;d4ac;d4e1;d46e;d54a;d536;d546
0d9264,059264,egs52_compute_from_near_d4dc_0d9264,126,45,true,12,decompiled_unverified,functions/0d9264_egs52_compute_from_near_d4dc_0d9264.c,,structural,Instruction source near addresses d4dc;d4bc;d492;f638;fd48;d4d0;d4d2;d4aa
0d92e2,0592e2,egs52_update_near_d540_0d92e2,334,109,true,42,decompiled_unverified,functions/0d92e2_egs52_update_near_d540_0d92e2.c,,structural,Instruction destination near addresses d540;d53e;d4ee;d3ec;d3f0;d3f2
0d9430,059430,egs52_update_near_d5b0_0d9430,978,287,true,137,decompiled_unverified,functions/0d9430_egs52_update_near_d5b0_0d9430.c,,structural,Instruction destination near addresses d5b0;d5b1;d432;d4f2;d4c0;d49a;d498;d522;fd4c;d580;d57e;d3ee;d556;d56c;d566;d56a
0d9802,059802,egs52_update_near_d550_0d9802,708,218,true,94,decompiled_unverified,functions/0d9802_egs52_update_near_d550_0d9802.c,,structural,Instruction destination near addresses fd48;d550;d5f6;d5f8;d5fa;d5fc;d5fe;d5b0;d400;d556;d56c;fd4a;fd4c;d56a;d566
0d9ac6,059ac6,egs52_update_near_d550_0d9ac6,286,88,true,40,decompiled_unverified,functions/0d9ac6_egs52_update_near_d550_0d9ac6.c,,structural,Instruction destination near addresses fd48;d550;d5b1;d5b0;d556;d56c;d402;d56a;d566
0d9be4,059be4,egs52_update_near_d5a6_0d9be4,488,155,true,65,decompiled_unverified,functions/0d9be4_egs52_update_near_d5a6_0d9be4.c,,structural,Instruction destination near addresses d5a6;d5f6;d5f8;d5fa;d5fc;d5fe;d5b0;d556;d56c;fd48;d566;d567;d56a
0d9dcc,059dcc,egs52_update_near_d5b0_0d9dcc,110,34,true,15,decompiled_unverified,functions/0d9dcc_egs52_update_near_d5b0_0d9dcc.c,,structural,Instruction destination near addresses fd48;d5b0;d556;d56c;fd4a;fd4e;d590;d577;d442
0d9e3a,059e3a,egs52_update_near_d442_0d9e3a,210,68,true,23,decompiled_unverified,functions/0d9e3a_egs52_update_near_d442_0d9e3a.c,,structural,Instruction destination near addresses d442;d5b0;d590
0d9f0c,059f0c,egs52_update_near_d453_0d9f0c,794,245,true,120,decompiled_unverified,functions/0d9f0c_egs52_update_near_d453_0d9f0c.c,,structural,Instruction destination near addresses d453;d556;d56c;d56a;fd4a;d5a6;d590;d5b0;d5b1;fd48;d5f6;d5f8;d5fa;d5fc;d5fe;d566;d567;d437;d498;d49a;d580;d57e;d4b2
0da226,05a226,egs52_update_near_d56a_0da226,218,66,true,35,decompiled_unverified,functions/0da226_egs52_update_near_d56a_0da226.c,,structural,Instruction destination near addresses d56a;fd48;d5b0;d5b1;d556;d56c;d566
0da300,05a300,egs52_update_near_d56a_0da300,112,34,true,18,decompiled_unverified,functions/0da300_egs52_update_near_d56a_0da300.c,,structural,Instruction destination near addresses d56a;fd48;d5b0;d5b1;d556;d56c;d566
0da370,05a370,egs52_update_near_d5f6_0da370,424,142,true,47,decompiled_unverified,functions/0da370_egs52_update_near_d5f6_0da370.c,,structural,Instruction destination near addresses d5f6;d5fa;d5fc;d5fe;d5f8
0da518,05a518,egs52_compute_from_near_d688_0da518,218,83,true,21,decompiled_unverified,functions/0da518_egs52_compute_from_near_d688_0da518.c,,structural,Instruction source near addresses d688;f652;d65e;d689;d649;d690
0da5f2,05a5f2,egs52_call_0df36e_0da5f2,62,27,true,0,decompiled_unverified,functions/0da5f2_egs52_call_0df36e_0da5f2.c,,structural,Direct call targets 0df36e
0da630,05a630,egs52_update_near_d688_0da630,722,272,true,84,decompiled_unverified,functions/0da630_egs52_update_near_d688_0da630.c,,structural,Instruction destination near addresses d688;d689
0da902,05a902,egs52_update_near_d6b0_0da902,182,58,true,31,decompiled_unverified,functions/0da902_egs52_update_near_d6b0_0da902.c,,structural,Instruction destination near addresses d6b0;d6b2;d6ae
0da9b8,05a9b8,egs52_update_near_d67a_0da9b8,112,34,true,22,decompiled_unverified,functions/0da9b8_egs52_update_near_d67a_0da9b8.c,,structural,Instruction destination near addresses d67a;d6ee;d684;d6ec;d65c;d6a4;d692;d694;d6a0
0daa28,05aa28,egs52_update_near_d433_0daa28,194,64,true,23,decompiled_unverified,functions/0daa28_egs52_update_near_d433_0daa28.c,,structural,Instruction destination near addresses d433;fd2c;d706;d6a4
0daaea,05aaea,egs52_update_near_d65c_0daaea,822,257,true,129,decompiled_unverified,functions/0daaea_egs52_update_near_d65c_0daaea.c,,structural,Instruction destination near addresses d65c;d682;fd2a;d668;d66a;d704;d684;d6ec;d680;d66c;d66e;d69a;d670;d672
0dae20,05ae20,egs52_update_near_d65c_0dae20,1172,372,true,176,decompiled_unverified,functions/0dae20_egs52_update_near_d65c_0dae20.c,,structural,Instruction destination near addresses d65c;d682;fd2a;d668;d6ea;d6f1;d6b4;d68e;d704;d684;d6ec;d680;d66c;d66e;d69a;d670;d672;d6f8;d6fa;d678;d66a
0db2b4,05b2b4,egs52_update_near_d692_0db2b4,342,103,true,60,decompiled_unverified,functions/0db2b4_egs52_update_near_d692_0db2b4.c,,structural,Instruction destination near addresses d692;d6ac;d706;d670;d672;fd2a;d684;d6ec;d68a;d68c;d6f8
0db40a,05b40a,egs52_update_near_d67e_0db40a,256,92,true,32,decompiled_unverified,functions/0db40a_egs52_update_near_d67e_0db40a.c,,structural,Instruction destination near addresses d67e;d674;d676;fd2c
0db50a,05b50a,egs52_update_near_d6ba_0db50a,606,192,true,77,decompiled_unverified,functions/0db50a_egs52_update_near_d6ba_0db50a.c,,structural,Instruction destination near addresses d6ba;d6a2;d6bc;d6e4;d6a0
